datetime,rre150h0
2022-06-12 00:00:00+00:00,9.4
2022-06-19 00:00:00+00:00,3.2
2022-06-26 00:00:00+00:00,54.2
2022-07-03 00:00:00+00:00,42.8
2022-07-10 00:00:00+00:00,17.4
2022-07-17 00:00:00+00:00,0.0
2022-07-24 00:00:00+00:00,31.4
2022-07-31 00:00:00+00:00,27.0
2022-08-07 00:00:00+00:00,14.0
2022-08-14 00:00:00+00:00,0.0
2022-08-21 00:00:00+00:00,28.0
2022-08-28 00:00:00+00:00,0.0
2022-09-04 00:00:00+00:00,21.6
2022-09-11 00:00:00+00:00,45.199999999999996
2022-09-18 00:00:00+00:00,2.8
2022-09-25 00:00:00+00:00,14.2
2022-10-02 00:00:00+00:00,15.6
2022-10-09 00:00:00+00:00,8.0
2022-10-16 00:00:00+00:00,0.8
2022-10-23 00:00:00+00:00,25.0
2022-10-30 00:00:00+00:00,20.2
2022-11-06 00:00:00+00:00,14.6
2022-11-13 00:00:00+00:00,1.4000000000000001
2022-11-20 00:00:00+00:00,4.6
2022-11-27 00:00:00+00:00,2.6
2022-12-04 00:00:00+00:00,1.2
2022-12-11 00:00:00+00:00,15.6
2022-12-18 00:00:00+00:00,6.6
2022-12-25 00:00:00+00:00,6.4
2023-01-01 00:00:00+00:00,2.2
2023-01-08 00:00:00+00:00,0.0
2023-01-15 00:00:00+00:00,9.0
2023-01-22 00:00:00+00:00,0.0
2023-01-29 00:00:00+00:00,0.0
2023-02-05 00:00:00+00:00,6.4
2023-02-12 00:00:00+00:00,0.0
2023-02-19 00:00:00+00:00,0.0
2023-02-26 00:00:00+00:00,0.0
2023-03-05 00:00:00+00:00,0.0
2023-03-12 00:00:00+00:00,17.2
2023-03-19 00:00:00+00:00,13.6
2023-03-26 00:00:00+00:00,8.2
2023-04-02 00:00:00+00:00,15.4
2023-04-09 00:00:00+00:00,0.0
2023-04-16 00:00:00+00:00,10.0
2023-04-23 00:00:00+00:00,44.2
2023-04-30 00:00:00+00:00,14.4
2023-05-07 00:00:00+00:00,16.2
2023-05-14 00:00:00+00:00,24.2
2023-05-21 00:00:00+00:00,0.8
2023-05-28 00:00:00+00:00,13.6
2023-06-04 00:00:00+00:00,4.2
2023-06-11 00:00:00+00:00,0.4
2023-06-18 00:00:00+00:00,1.8
2023-06-25 00:00:00+00:00,12.4
2023-07-02 00:00:00+00:00,3.4000000000000004
2023-07-09 00:00:00+00:00,11.4
2023-07-16 00:00:00+00:00,34.0
2023-07-23 00:00:00+00:00,12.200000000000001
2023-07-30 00:00:00+00:00,14.8
2023-08-06 00:00:00+00:00,29.6
2023-08-13 00:00:00+00:00,1.5999999999999999
2023-08-20 00:00:00+00:00,6.3999999999999995
2023-08-27 00:00:00+00:00,145.6
2023-09-03 00:00:00+00:00,55.4
2023-09-10 00:00:00+00:00,0.0
2023-09-17 00:00:00+00:00,22.0
2023-09-24 00:00:00+00:00,126.8
2023-10-01 00:00:00+00:00,0.0
